"(3, 16)",C,0
"(3, 17)",C,0
"(3, 18)",C,0
"(3, 19)",C,0
"(3, 20)",D,0
"(3, 21)",C,0
"(3, 22)",C,0
"(3, 23)",D,0
"(3, 24)",C,0
"(3, 25)",D,0
"(3, 26)",C,0
"(3, 27)",D,0
"(3, 28)",D,0
"(3, 29)",C,0
"(3, 30)",C,0
"(3, 31)",C,0
"(3, 32)",D,0
"(3, 33)",C,0
"(3, 34)",D,0
"(3, 35)",D,0
"(3, 36)",D,0
"(3, 37)",C,0
"(3, 38)",C,0
"(3, 39)",C,0
"(3, 40)",D,0
"(3, 41)",D,0
"(3, 42)",D,0
"(3, 43)",C,0
"(3, 44)",D,0
"(3, 45)",D,0
"(3, 46)",C,0
"(3, 47)",C,0
"(3, 48)",D,0
"(3, 49)",D,0
"(4, 0)",D,0
"(4, 1)",D,0
"(4, 2)",C,0
"(4, 3)",D,0
"(4, 4)",C,0
"(4, 5)",D,0
"(4, 6)",C,0
"(4, 7)",D,0
"(4, 8)",D,0
"(4, 9)",D,0
"(4, 10)",C,0
"(4, 11)",C,0
"(4, 12)",D,0
"(4, 13)",C,0
"(4, 14)",D,0
"(4, 15)",D,0
"(4, 16)",C,0
"(4, 17)",C,0
"(4, 18)",D,0
"(4, 19)",C,0
"(4, 20)",D,0
"(4, 21)",D,0
"(4, 22)",D,0
"(4, 23)",D,0
"(4, 24)",D,0
"(4, 25)",C,0
"(4, 26)",C,0
"(4, 27)",D,0
"(4, 28)",D,0
"(4, 29)",C,0
"(4, 30)",C,0
"(4, 31)",C,0
"(4, 32)",D,0
"(4, 33)",D,0
"(4, 34)",C,0
"(4, 35)",C,0
"(4, 36)",C,0
"(4, 37)",C,0
"(4, 38)",C,0
"(4, 39)",C,0
"(4, 40)",C,0
"(4, 41)",C,0
"(4, 42)",D,0
"(4, 43)",D,0
"(4, 44)",C,0
"(4, 45)",D,0
"(4, 46)",D,0
"(4, 47)",C,0
"(4, 48)",C,0
"(4, 49)",D,0
"(5, 0)",C,0
"(5, 1)",D,0
"(5, 2)",D,0
"(5, 3)",D,0
"(5, 4)",C,0
"(5, 5)",C,0
"(5, 6)",D,0
"(5, 7)",C,0
"(5, 8)",C,0
"(5, 9)",C,0
"(5, 10)",D,0
"(5, 11)",C,0
"(5, 12)",C,0
"(5, 13)",D,0
"(5, 14)",C,0
"(5, 15)",D,0
"(5, 16)",C,0
"(5, 17)",C,0
"(5, 18)",D,0
"(5, 19)",C,0
"(5, 20)",C,0
"(5, 21)",D,0
"(5, 22)",C,0
"(5, 23)",C,0
"(5, 24)",D,0
"(5, 25)",D,0
"(5, 26)",C,0
"(5, 27)",C,0
"(5, 28)",C,0
"(5, 29)",C,0
"(5, 30)",C,0
"(5, 31)",C,0
"(5, 32)",C,0
"(5, 33)",C,0
"(5, 34)",C,0
"(5, 35)",D,0
"(5, 36)",C,0
"(5, 37)",D,0
"(5, 38)",C,0
"(5, 39)",C,0
"(5, 40)",D,0
"(5, 41)",C,0
"(5, 42)",C,0
"(5, 43)",D,0
"(5, 44)",D,0
"(5, 45)",D,0
"(5, 46)",D,0
"(5, 47)",C,0
"(5, 48)",C,0
"(5, 49)",C,0
"(6, 0)",C,0
"(6, 1)",D,0
"(6, 2)",D,0
"(6, 3)",D,0
"(6, 4)",C,0
"(6, 5)",D,0
"(6, 6)",C,0
"(6, 7)",D,0
"(6, 8)",D,0
"(6, 9)",C,0
"(6, 10)",D,0
"(6, 11)",D,0
"(6, 12)",C,0
"(6, 13)",C,0
"(6, 14)",C,0
"(6, 15)",D,0
"(6, 16)",D,0
"(6, 17)",C,0
"(6, 18)",C,0
"(6, 19)",C,0
"(6, 20)",D,0
"(6, 21)",C,0
"(6, 22)",D,0
"(6, 23)",C,0
"(6, 24)",C,0
"(6, 25)",C,0
"(6, 26)",D,0
"(6, 27)",C,0
"(6, 28)",C,0
"(6, 29)",C,0
"(6, 30)",D,0
"(6, 31)",D,0
"(6, 32)",C,0
"(6, 33)",D,0
"(6, 34)",C,0
"(6, 35)",C,0
"(6, 36)",D,0
"(6, 37)",D,0
"(6, 38)",D,0
"(6, 39)",C,0
"(6, 40)",D,0
"(6, 41)",C,0
"(6, 42)",C,0
"(6, 43)",C,0
"(6, 44)",C,0
"(6, 45)",D,0
"(6, 46)",C,0
"(6, 47)",D,0
"(6, 48)",D,0
"(6, 49)",C,0
"(7, 0)",C,0
"(7, 1)",D,0
"(7, 2)",C,0
"(7, 3)",D,0
"(7, 4)",D,0
"(7, 5)",D,0
"(7, 6)",D,0
"(7, 7)",C,0
"(7, 8)",D,0
"(7, 9)",D,0
"(7, 10)",D,0
"(7, 11)",C,0
"(7, 12)",D,0
"(7, 13)",D,0
"(7, 14)",C,0
"(7, 15)",C,0
"(7, 16)",D,0
"(7, 17)",D,0
"(7, 18)",D,0
"(7, 19)",C,0
"(7, 20)",C,0
"(7, 21)",D,0
"(7, 22)",C,0
"(7, 23)",D,0
"(7, 24)",D,0
"(7, 25)",D,0
"(7, 26)",D,0
"(7, 27)",C,0
"(7, 28)",C,0
"(7, 29)",D,0
"(7, 30)",C,0
"(7, 31)",D,0
"(7, 32)",D,0
"(7, 33)",D,0
"(7, 34)",D,0
"(7, 35)",D,0
"(7, 36)",D,0
"(7, 37)",C,0
"(7, 38)",D,0
"(7, 39)",C,0
"(7, 40)",D,0
"(7, 41)",C,0
"(7, 42)",D,0
"(7, 43)",D,0
"(7, 44)",C,0
"(7, 45)",C,0
"(7, 46)",C,0
"(7, 47)",D,0
"(7, 48)",D,0
"(7, 49)",D,0
"(8, 0)",C,0
"(8, 1)",C,0
"(8, 2)",C,0
"(8, 3)",D,0
"(8, 4)",C,0
"(8, 5)",C,0
"(8, 6)",D,0
"(8, 7)",D,0
"(8, 8)",C,0
"(8, 9)",D,0
"(8, 10)",C,0
"(8, 11)",C,0
"(8, 12)",D,0
"(8, 13)",C,0
"(8, 14)",C,0
"(8, 15)",C,0
"(8, 16)",C,0
"(8, 17)",C,0
"(8, 18)",C,0
"(8, 19)",C,0
"(8, 20)",D,0
"(8, 21)",C,0
"(8, 22)",C,0
"(8, 23)",C,0
"(8, 24)",D,0
"(8, 25)",C,0
"(8, 26)",D,0
"(8, 27)",D,0
"(8, 28)",D,0
"(8, 29)",D,0
"(8, 30)",D,0
"(8, 31)",D,0
"(8, 32)",D,0
"(8, 33)",C,0
"(8, 34)",C,0
"(8, 35)",C,0
"(8, 36)",D,0
"(8, 37)",C,0
"(8, 38)",D,0
"(8, 39)",D,0
"(8, 40)",C,0
"(8, 41)",D,0
"(8, 42)",C,0
"(8, 43)",D,0
"(8, 44)",D,0
"(8, 45)",D,0
"(8, 46)",C,0
"(8, 47)",C,0
"(8, 48)",C,0
"(8, 49)",D,0
"(9, 0)",D,0
"(9, 1)",D,0
"(9, 2)",D,0
"(9, 3)",D,0
"(9, 4)",C,0
"(9, 5)",D,0
"(9, 6)",C,0
"(9, 7)",D,0
"(9, 8)",D,0
"(9, 9)",C,0
"(9, 10)",D,0
"(9, 11)",D,0
"(9, 12)",C,0
"(9, 13)",C,0
"(9, 14)",C,0
"(9, 15)",D,0
"(9, 16)",C,0
"(9, 17)",D,0
"(9, 18)",D,0
"(9, 19)",C,0
"(9, 20)",D,0
"(9, 21)",D,0
"(9, 22)",C,0
"(9, 23)",D,0
"(9, 24)",C,0
"(9, 25)",D,0
"(9, 26)",D,0
"(9, 27)",C,0
"(9, 28)",D,0
"(9, 29)",C,0
"(9, 30)",D,0
"(9, 31)",D,0
"(9, 32)",C,0
"(9, 33)",C,0
"(9, 34)",D,0
"(9, 35)",C,0
"(9, 36)",C,0
"(9, 37)",C,0
"(9, 38)",C,0
"(9, 39)",C,0
"(9, 40)",D,0
"(9, 41)",D,0
"(9, 42)",C,0
"(9, 43)",C,0
"(9, 44)",C,0
"(9, 45)",D,0
"(9, 46)",D,0
"(9, 47)",D,0
"(9, 48)",D,0
"(9, 49)",D,0
"(10, 0)",D,0
"(10, 1)",C,0
"(10, 2)",C,0
"(10, 3)",C,0
"(10, 4)",C,0
"(10, 5)",C,0
"(10, 6)",D,0
"(10, 7)",D,0
"(10, 8)",D,0
"(10, 9)",C,0
"(10, 10)",C,0
"(10, 11)",D,0
"(10, 12)",C,0
"(10, 13)",D,0
"(10, 14)",C,0
"(10, 15)",C,0
"(10, 16)",D,0
"(10, 17)",D,0
"(10, 18)",C,0
"(10, 19)",C,0
"(10, 20)",C,0
"(10, 21)",C,0
"(10, 22)",C,0
"(10, 23)",C,0
"(10, 24)",C,0
"(10, 25)",D,0
"(10, 26)",D,0
"(10, 27)",C,0
"(10, 28)",C,0
"(10, 29)",D,0
"(10, 30)",C,0
"(10, 31)",D,0
"(10, 32)",D,0
"(10, 33)",D,0
"(10, 34)",D,0
"(10, 35)",C,0
"(10, 36)",C,0
"(10, 37)",C,0
"(10, 38)",C,0
"(10, 39)",D,0
"(10, 40)",D,0
"(10, 41)",D,0
"(10, 42)",D,0
"(10, 43)",C,0
"(10, 44)",C,0
"(10, 45)",D,0
"(10, 46)",D,0
"(10, 47)",C,0
"(10, 48)",D,0
"(10, 49)",C,0
"(11, 0)",C,0
"(11, 1)",D,0
"(11, 2)",D,0
"(11, 3)",C,0
"(11, 4)",D,0
"(11, 5)",D,0
"(11, 6)",C,0
"(11, 7)",C,0
"(11, 8)",C,0
"(11, 9)",C,0
"(11, 10)",C,0
"(11, 11)",D,0
"(11, 12)",D,0
"(11, 13)",D,0
"(11, 14)",D,0
"(11, 15)",D,0
"(11, 16)",D,0
"(11, 17)",D,0
"(11, 18)",D,0
"(11, 19)",C,0
"(11, 20)",C,0
"(11, 21)",D,0
"(11, 22)",D,0
"(11, 23)",D,0
"(11, 24)",C,0
"(11, 25)",D,0
"(11, 26)",C,0
"(11, 27)",D,0
"(11, 28)",D,0
"(11, 29)",C,0
"(11, 30)",D,0
"(11, 31)",C,0
"(11, 32)",C,0
"(11, 33)",C,0
"(11, 34)",D,0
"(11, 35)",D,0
"(11, 36)",C,0
"(11, 37)",D,0
"(11, 38)",C,0
"(11, 39)",D,0
"(11, 40)",D,0
"(11, 41)",D,0
"(11, 42)",C,0
"(11, 43)",C,0
"(11, 44)",C,0
"(11, 45)",C,0
"(11, 46)",C,0
"(11, 47)",C,0
"(11, 48)",D,0
"(11, 49)",D,0
"(12, 0)",D,0
"(12, 1)",C,0
"(12, 2)",D,0
"(12, 3)",C,0
"(12, 4)",C,0
"(12, 5)",C,0
"(12, 6)",D,0
"(12, 7)",D,0
"(12, 8)",D,0
"(12, 9)",C,0
"(12, 10)",D,0
"(12, 11)",C,0
"(12, 12)",D,0
"(12, 13)",D,0
"(12, 14)",D,0
"(12, 15)",D,0
"(12, 16)",C,0
"(12, 17)",C,0
"(12, 18)",D,0
"(12, 19)",C,0
"(12, 20)",D,0
"(12, 21)",D,0
"(12, 22)",D,0
"(12, 23)",D,0
"(12, 24)",C,0
"(12, 25)",D,0
"(12, 26)",D,0
"(12, 27)",D,0
"(12, 28)",C,0
"(12, 29)",C,0
"(12, 30)",C,0
"(12, 31)",C,0
"(12, 32)",C,0
"(12, 33)",C,0
"(12, 34)",C,0
"(12, 35)",C,0
"(12, 36)",C,0
"(12, 37)",C,0
"(12, 38)",D,0
"(12, 39)",D,0
"(12, 40)",D,0
"(12, 41)",D,0
"(12, 42)",D,0
"(12, 43)",D,0
"(12, 44)",D,0
"(12, 45)",D,0
"(12, 46)",D,0
"(12, 47)",D,0
"(12, 48)",D,0
"(12, 49)",D,0
"(13, 0)",D,0
"(13, 1)",C,0
"(13, 2)",C,0
"(13, 3)",C,0
"(13, 4)",D,0
"(13, 5)",D,0
"(13, 6)",D,0
"(13, 7)",D,0
"(13, 8)",C,0
"(13, 9)",C,0
"(13, 10)",D,0
"(13, 11)",C,0
"(13, 12)",C,0
"(13, 13)",C,0
"(13, 14)",D,0
"(13, 15)",D,0
"(13, 16)",C,0
"(13, 17)",D,0
"(13, 18)",D,0
"(13, 19)",D,0
"(13, 20)",D,0
"(13, 21)",D,0
"(13, 22)",D,0
"(13, 23)",D,0
"(13, 24)",C,0
"(13, 25)",C,0
"(13, 26)",C,0
"(13, 27)",C,0
"(13, 28)",C,0
"(13, 29)",D,0
"(13, 30)",C,0
"(13, 31)",C,0
"(13, 32)",C,0
"(13, 33)",C,0
"(13, 34)",C,0
"(13, 35)",C,0
"(13, 36)",C,0
"(13, 37)",C,0
"(13, 38)",D,0
"(13, 39)",D,0
"(13, 40)",D,0
"(13, 41)",C,0
"(13, 42)",D,0
"(13, 43)",C,0
"(13, 44)",D,0
"(13, 45)",D,0
"(13, 46)",D,0
"(13, 47)",C,0
"(13, 48)",D,0
"(13, 49)",D,0
"(14, 0)",D,0
"(14, 1)",C,0
"(14, 2)",D,0
"(14, 3)",C,0
"(14, 4)",C,0
"(14, 5)",D,0
"(14, 6)",D,0
"(14, 7)",D,0
"(14, 8)",C,0
"(14, 9)",C,0
"(14, 10)",C,0
"(14, 11)",D,0
"(14, 12)",C,0
"(14, 13)",D,0
"(14, 14)",C,0
"(14, 15)",C,0
"(14, 16)",C,0
"(14, 17)",C,0
"(14, 18)",C,0
"(14, 19)",C,0
"(14, 20)",D,0
"(14, 21)",D,0
"(14, 22)",D,0
"(14, 23)",D,0
"(14, 24)",D,0
"(14, 25)",C,0
"(14, 26)",D,0
"(14, 27)",C,0
"(14, 28)",D,0
"(14, 29)",D,0
"(14, 30)",D,0
"(14, 31)",C,0
"(14, 32)",D,0
"(14, 33)",D,0
"(14, 34)",C,0
"(14, 35)",D,0
"(14, 36)",C,0
"(14, 37)",C,0
"(14, 38)",D,0
"(14, 39)",D,0
"(14, 40)",D,0
"(14, 41)",C,0
"(14, 42)",C,0
"(14, 43)",C,0
"(14, 44)",D,0
"(14, 45)",C,0
"(14, 46)",D,0
"(14, 47)",C,0
"(14, 48)",D,0
"(14, 49)",C,0
"(15, 0)",D,0
"(15, 1)",D,0
"(15, 2)",D,0
"(15, 3)",D,0
"(15, 4)",C,0
"(15, 5)",D,0
"(15, 6)",D,0
"(15, 7)",D,0
"(15, 8)",C,0
"(15, 9)",D,0
"(15, 10)",D,0
"(15, 11)",C,0
"(15, 12)",C,0
"(15, 13)",D,0
"(15, 14)",D,0
"(15, 15)",C,0
"(15, 16)",C,0
"(15, 17)",D,0
"(15, 18)",D,0
"(15, 19)",D,0
"(15, 20)",C,0
"(15, 21)",C,0
"(15, 22)",C,0
"(15, 23)",D,0
"(15, 24)",D,0
"(15, 25)",C,0
"(15, 26)",C,0
"(15, 27)",D,0
"(15, 28)",D,0
"(15, 29)",D,0
"(15, 30)",C,0
"(15, 31)",D,0
"(15, 32)",C,0
"(15, 33)",D,0
"(15, 34)",D,0
"(15, 35)",D,0
"(15, 36)",D,0
"(15, 37)",C,0
"(15, 38)",D,0
"(15, 39)",C,0
"(15, 40)",D,0
"(15, 41)",D,0
"(15, 42)",D,0
"(15, 43)",D,0
"(15, 44)",D,0
"(15, 45)",D,0
"(15, 46)",C,0
"(15, 47)",D,0
"(15, 48)",C,0
"(15, 49)",D,0
"(16, 0)",C,0
"(16, 1)",D,0
"(16, 2)",C,0
"(16, 3)",D,0
"(16, 4)",C,0
"(16, 5)",D,0
"(16, 6)",D,0
"(16, 7)",C,0
"(16, 8)",D,0
"(16, 9)",D,0
"(16, 10)",C,0
"(16, 11)",C,0
"(16, 12)",D,0
"(16, 13)",D,0
"(16, 14)",D,0
"(16, 15)",C,0
"(16, 16)",C,0
"(16, 17)",C,0
"(16, 18)",D,0
"(16, 19)",C,0
"(16, 20)",D,0
"(16, 21)",C,0
"(16, 22)",C,0
"(16, 23)",C,0
"(16, 24)",D,0
"(16, 25)",D,0
"(16, 26)",C,0
"(16, 27)",D,0
"(16, 28)",C,0
"(16, 29)",C,0
"(16, 30)",C,0
"(16, 31)",C,0
"(16, 32)",D,0
"(16, 33)",D,0
"(16, 34)",D,0
"(16, 35)",C,0
"(16, 36)",D,0
"(16, 37)",D,0
"(16, 38)",C,0
"(16, 39)",D,0
"(16, 40)",D,0
"(16, 41)",D,0
"(16, 42)",C,0
"(16, 43)",D,0
"(16, 44)",C,0
"(16, 45)",D,0
"(16, 46)",D,0
"(16, 47)",D,0
"(16, 48)",C,0
"(16, 49)",C,0
"(17, 0)",C,0
"(17, 1)",C,0
"(17, 2)",C,0
"(17, 3)",C,0
"(17, 4)",C,0
"(17, 5)",C,0
"(17, 6)",C,0
"(17, 7)",D,0
"(17, 8)",C,0
"(17, 9)",C,0
"(17, 10)",D,0
"(17, 11)",D,0
"(17, 12)",D,0
"(17, 13)",C,0
"(17, 14)",C,0
"(17, 15)",D,0
"(17, 16)",C,0
"(17, 17)",D,0
"(17, 18)",D,0
"(17, 19)",C,0
"(17, 20)",C,0
"(17, 21)",C,0
"(17, 22)",D,0
"(17, 23)",D,0
"(17, 24)",C,0
"(17, 25)",D,0
"(17, 26)",C,0
"(17, 27)",C,0
"(17, 28)",C,0
"(17, 29)",D,0
"(17, 30)",C,0
"(17, 31)",C,0
"(17, 32)",D,0
"(17, 33)",D,0
"(17, 34)",D,0
"(17, 35)",C,0
"(17, 36)",C,0
"(17, 37)",C,0
"(17, 38)",D,0
"(17, 39)",C,0
"(17, 40)",D,0
"(17, 41)",D,0
"(17, 42)",C,0
"(17, 43)",D,0
"(17, 44)",D,0
"(17, 45)",D,0
"(17, 46)",C,0
"(17, 47)",C,0
"(17, 48)",D,0
"(17, 49)",C,0
"(18, 0)",D,0
"(18, 1)",D,0
"(18, 2)",C,0
"(18, 3)",D,0
"(18, 4)",C,0
"(18, 5)",C,0
"(18, 6)",C,0
"(18, 7)",C,0
"(18, 8)",D,0
"(18, 9)",D,0
"(18, 10)",C,0
"(18, 11)",D,0
"(18, 12)",D,0
"(18, 13)",C,0
"(18, 14)",D,0
"(18, 15)",D,0
"(18, 16)",C,0
"(18, 17)",D,0
"(18, 18)",D,0
"(18, 19)",C,0
"(18, 20)",C,0
"(18, 21)",C,0
"(18, 22)",D,0
"(18, 23)",C,0
"(18, 24)",D,0
"(18, 25)",C,0
"(18, 26)",D,0
"(18, 27)",C,0
"(18, 28)",D,0
"(18, 29)",D,0
"(18, 30)",C,0
"(18, 31)",C,0
"(18, 32)",C,0
"(18, 33)",D,0
"(18, 34)",C,0
"(18, 35)",C,0
"(18, 36)",D,0
"(18, 37)",D,0
"(18, 38)",C,0
"(18, 39)",D,0
"(18, 40)",D,0
"(18, 41)",C,0
"(18, 42)",D,0
"(18, 43)",C,0
"(18, 44)",C,0
"(18, 45)",C,0
"(18, 46)",D,0
"(18, 47)",C,0
"(18, 48)",C,0
"(18, 49)",D,0
"(19, 0)",D,0
"(19, 1)",D,0
"(19, 2)",D,0
"(19, 3)",D,0
"(19, 4)",D,0
"(19, 5)",C,0
"(19, 6)",D,0
"(19, 7)",D,0
"(19, 8)",C,0
"(19, 9)",C,0
"(19, 10)",D,0
"(19, 11)",C,0
"(19, 12)",C,0
"(19, 13)",C,0
"(19, 14)",C,0
"(19, 15)",D,0
"(19, 16)",C,0
"(19, 17)",C,0
"(19, 18)",C,0
"(19, 19)",C,0
"(19, 20)",D,0
"(19, 21)",C,0
"(19, 22)",C,0
"(19, 23)",C,0
"(19, 24)",C,0
"(19, 25)",D,0
"(19, 26)",C,0
"(19, 27)",C,0
"(19, 28)",C,0
"(19, 29)",C,0
"(19, 30)",D,0
"(19, 31)",D,0
"(19, 32)",C,0
"(19, 33)",D,0
"(19, 34)",C,0
"(19, 35)",D,0
"(19, 36)",C,0
"(19, 37)",C,0
"(19, 38)",C,0
"(19, 39)",D,0
"(19, 40)",C,0
"(19, 41)",D,0
"(19, 42)",D,0
"(19, 43)",D,0
"(19, 44)",C,0
"(19, 45)",C,0
"(19, 46)",C,0
"(19, 47)",C,0
"(19, 48)",D,0
"(19, 49)",C,0
"(20, 0)",D,0
"(20, 1)",C,0
"(20, 2)",C,0
"(20, 3)",C,0
"(20, 4)",C,0
"(20, 5)",C,0
"(20, 6)",D,0
"(20, 7)",C,0
"(20, 8)",D,0
"(20, 9)",D,0
"(20, 10)",D,0
"(20, 11)",C,0
"(20, 12)",D,0
"(20, 13)",D,0
"(20, 14)",D,0
"(20, 15)",D,0
"(20, 16)",D,0
"(20, 17)",C,0
"(20, 18)",D,0
"(20, 19)",C,0
"(20, 20)",C,0
"(20, 21)",C,0
"(20, 22)",D,0
"(20, 23)",D,0
"(20, 24)",C,0
"(20, 25)",D,0
"(20, 26)",C,0
"(20, 27)",D,0
"(20, 28)",C,0
"(20, 29)",D,0
"(20, 30)",D,0
"(20, 31)",C,0
"(20, 32)",D,0
"(20, 33)",D,0
"(20, 34)",D,0
"(20, 35)",D,0
"(20, 36)",D,0
"(20, 37)",D,0
"(20, 38)",D,0
"(20, 39)",C,0
"(20, 40)",D,0
"(20, 41)",D,0
"(20, 42)",D,0
"(20, 43)",D,0
"(20, 44)",C,0
"(20, 45)",C,0
"(20, 46)",C,0
"(20, 47)",D,0
"(20, 48)",D,0
"(20, 49)",D,0
"(21, 0)",D,0
"(21, 1)",C,0
"(21, 2)",C,0
"(21, 3)",D,0
"(21, 4)",C,0
"(21, 5)",C,0
"(21, 6)",D,0
"(21, 7)",C,0
"(21, 8)",D,0
"(21, 9)",D,0
"(21, 10)",C,0
"(21, 11)",D,0
"(21, 12)",D,0
"(21, 13)",D,0
"(21, 14)",D,0
"(21, 15)",C,0
"(21, 16)",C,0
"(21, 17)",D,0
"(21, 18)",D,0
"(21, 19)",D,0
"(21, 20)",C,0
"(21, 21)",D,0
"(21, 22)",D,0
"(21, 23)",D,0
"(21, 24)",C,0
"(21, 25)",D,0
"(21, 26)",D,0
"(21, 27)",D,0
"(21, 28)",D,0
"(21, 29)",C,0
"(21, 30)",D,0
"(21, 31)",D,0
"(21, 32)",C,0
"(21, 33)",D,0
"(21, 34)",D,0
"(21, 35)",D,0
"(21, 36)",D,0
"(21, 37)",D,0
"(21, 38)",D,0
"(21, 39)",C,0
"(21, 40)",C,0
"(21, 41)",C,0
"(21, 42)",D,0
"(21, 43)",C,0
"(21, 44)",D,0
"(21, 45)",D,0
"(21, 46)",D,0
"(21, 47)",C,0
"(21, 48)",D,0
"(21, 49)",D,0
"(22, 0)",C,0
"(22, 1)",D,0
"(22, 2)",C,0
"(22, 3)",D,0
"(22, 4)",C,0
"(22, 5)",D,0
"(22, 6)",C,0
"(22, 7)",C,0
"(22, 8)",C,0
"(22, 9)",D,0
"(22, 10)",D,0
"(22, 11)",D,0
"(22, 12)",C,0
"(22, 13)",C,0
"(22, 14)",C,0
"(22, 15)",D,0
"(22, 16)",D,0
"(22, 17)",D,0
"(22, 18)",D,0
"(22, 19)",C,0
"(22, 20)",C,0
"(22, 21)",C,0
"(22, 22)",D,0
"(22, 23)",C,0
"(22, 24)",D,0
"(22, 25)",D,0
"(22, 26)",C,0
"(22, 27)",C,0
"(22, 28)",C,0
"(22, 29)",D,0
"(22, 30)",C,0
"(22, 31)",D,0
"(22, 32)",D,0
"(22, 33)",C,0
"(22, 34)",D,0
"(22, 35)",C,0
"(22, 36)",D,0
"(22, 37)",C,0
"(22, 38)",D,0
"(22, 39)",C,0
"(22, 40)",C,0
"(22, 41)",D,0
"(22, 42)",C,0
"(22, 43)",C,0
"(22, 44)",D,0
"(22, 45)",D,0
"(22, 46)",C,0
"(22, 47)",C,0
"(22, 48)",C,0
"(22, 49)",C,0
"(23, 0)",C,0
"(23, 1)",C,0
"(23, 2)",D,0
"(23, 3)",C,0
"(23, 4)",D,0
"(23, 5)",D,0
"(23, 6)",D,0
"(23, 7)",C,0
"(23, 8)",C,0
"(23, 9)",D,0
"(23, 10)",C,0
"(23, 11)",C,0
"(23, 12)",C,0
"(23, 13)",D,0
"(23, 14)",C,0
"(23, 15)",D,0
